time_sec,heart_rate,spo2,bp_sys,bp_dia,motion,spo2_diff,spo2_motion_artifact,hr_diff,hr_artifact,spo2_missing,risk_score,risk_confidence,vital_risk,risk_level
725,80.0,97,120.0,78,0.2032203761215971,,False,-1.0,False,False,27.461404677497963,1.0,0.0,LOW
726,80.0,97,122.0,84,0.2285472847301936,0.0,False,1.0,False,False,25.137283742541854,1.0,0.0,LOW
727,79.0,97,122.0,84,0.1592798589503404,0.0,False,1.0,False,False,25.137283742541854,1.0,0.0,LOW
728,80.0,97,122.0,78,0.2285243043039845,0.0,False,-2.0,False,False,25.137283742541854,1.0,0.0,LOW
729,79.0,96,121.0,76,0.2497207264103792,-1.0,False,-1.0,False,False,25.137283742541854,1.0,0.0,LOW
730,79.0,97,121.0,81,0.2610275301965616,1.0,False,3.0,False,False,25.137283742541854,1.0,0.0,LOW
731,78.0,96,120.0,78,0.300677714732435,-1.0,False,-4.0,False,False,25.137283742541854,1.0,0.0,LOW
732,81.0,97,121.0,86,0.2122049221751193,1.0,False,5.0,False,False,25.137283742541854,1.0,0.0,LOW
733,82.0,96,120.0,80,0.2136955543423589,-1.0,False,-7.0,False,False,25.137283742541854,1.0,0.0,LOW
734,82.0,96,119.0,78,0.1238413767913076,0.0,False,8.0,False,False,25.137283742541854,1.0,0.0,LOW
735,82.0,96,119.0,77,0.1734294299430787,0.0,False,-1.0,False,False,25.137283742541854,1.0,0.0,LOW
736,83.0,97,117.0,83,0.1903458962996694,1.0,False,-1.0,False,False,25.137283742541854,1.0,0.0,LOW
737,83.0,97,117.0,78,0.2525159776138178,0.0,False,2.0,False,False,25.137283742541854,1.0,0.0,LOW
738,83.0,96,118.0,80,0.1694499437955185,-1.0,False,3.0,False,False,25.137283742541854,1.0,0.0,LOW
739,83.0,96,120.0,83,0.2398170009874416,0.0,False,-2.0,False,False,25.137283742541854,1.0,0.0,LOW
740,79.0,96,121.0,79,0.199918914151831,0.0,False,-9.0,False,False,25.137283742541854,1.0,0.0,LOW
741,79.0,96,123.0,80,0.1911415942442619,0.0,False,2.0,False,False,25.137283742541854,1.0,0.0,LOW
742,79.0,96,123.0,80,0.2124446984566628,0.0,False,2.0,False,False,25.137283742541854,1.0,0.0,LOW
743,79.0,96,122.0,82,0.1804421813873578,0.0,False,2.0,False,False,25.137283742541854,1.0,0.0,LOW
744,81.0,97,122.0,82,0.1785481375953667,1.0,False,1.0,False,False,25.137283742541854,1.0,0.0,LOW
745,81.0,97,119.0,79,0.1147607047104942,0.0,False,-3.0,False,False,25.137283742541854,1.0,0.0,LOW
746,79.0,96,117.0,80,0.1876022896336055,-1.0,False,2.0,False,False,25.137283742541854,1.0,0.0,LOW
747,79.0,96,118.0,79,0.1760015926925636,0.0,False,-2.0,False,False,25.137283742541854,1.0,0.0,LOW
748,79.0,97,116.0,76,0.174200950532546,1.0,False,0.0,False,False,25.137283742541854,1.0,0.0,LOW
749,78.0,97,116.0,81,0.220843653129502,0.0,False,-2.0,False,False,25.137283742541854,1.0,0.0,LOW
750,78.0,96,117.0,86,0.2329315976395255,-1.0,False,1.0,False,False,25.137283742541854,1.0,0.0,LOW
751,78.0,96,116.0,77,0.2116097252321163,0.0,False,-1.0,False,False,18.597392136076056,1.0,0.0,LOW
752,78.0,97,117.0,78,0.2497707595224737,1.0,False,1.0,False,False,18.597392136076056,1.0,0.0,LOW
753,78.0,96,119.0,77,0.2287780962915182,-1.0,False,6.0,False,False,18.597392136076056,1.0,0.0,LOW
754,83.0,96,120.0,82,0.1852471905097179,0.0,False,-6.0,False,False,18.597392136076056,1.0,0.0,LOW
755,83.0,96,120.0,81,0.176857185714281,0.0,False,11.0,False,False,18.597392136076056,1.0,0.0,LOW
756,82.0,95,121.0,80,0.2156411118383423,-1.0,False,-6.0,False,False,18.597392136076056,1.0,0.0,LOW
757,83.0,96,122.0,77,0.228688355495095,1.0,False,-1.0,False,False,18.597392136076056,1.0,0.0,LOW
758,82.0,96,121.0,80,0.2698922153515749,0.0,False,-3.0,False,False,18.597392136076056,1.0,0.0,LOW
759,82.0,97,120.0,75,0.2595586522470048,1.0,False,4.0,False,False,18.597392136076056,1.0,0.0,LOW
760,82.0,96,121.0,80,0.1729263496746415,-1.0,False,-3.0,False,False,18.597392136076056,1.0,0.0,LOW
761,82.0,96,121.0,83,0.1948996859936369,0.0,False,2.0,False,False,18.597392136076056,1.0,0.0,LOW
762,82.0,96,120.0,76,0.2335508902458885,0.0,False,7.0,False,False,18.597392136076056,1.0,0.0,LOW
763,82.0,96,122.0,75,0.2533998889029486,0.0,False,-8.0,False,False,18.597392136076056,1.0,0.0,LOW
764,82.0,96,122.0,85,0.2469484734352396,0.0,False,4.0,False,False,18.597392136076056,1.0,0.0,LOW
765,82.0,96,122.0,78,0.1968061083584326,0.0,False,-6.0,False,False,18.597392136076056,1.0,0.0,LOW
766,82.0,96,120.0,83,0.1372988673785741,0.0,False,3.0,False,False,18.597392136076056,1.0,0.0,LOW
767,82.0,96,121.0,80,0.1500531811877204,0.0,False,5.0,False,False,18.597392136076056,1.0,0.0,LOW
768,84.0,96,118.0,80,0.2136316757159707,0.0,False,-7.0,False,False,18.597392136076056,1.0,0.0,LOW
769,84.0,96,118.0,81,0.2171112789712173,0.0,False,7.0,False,False,18.597392136076056,1.0,0.0,LOW
770,84.0,96,117.0,77,0.1450660313282807,0.0,False,-3.0,False,False,18.597392136076056,1.0,0.0,LOW
771,84.0,96,118.0,80,0.2022284805444636,0.0,False,-4.0,False,False,18.597392136076056,1.0,0.0,LOW
772,84.0,96,118.0,79,0.2315612178485891,0.0,False,4.0,False,False,18.597392136076056,1.0,0.0,LOW
773,84.0,96,120.0,76,0.1424386671246428,0.0,False,1.0,False,False,18.597392136076056,1.0,0.0,LOW
774,84.0,97,119.0,81,0.2552498600902207,1.0,False,-1.0,False,False,18.597392136076056,1.0,0.0,LOW
775,81.0,96,121.0,79,0.1811234425720087,-1.0,False,-7.0,False,False,18.597392136076056,1.0,0.0,LOW
776,81.0,97,121.0,80,0.2628806556288325,1.0,False,3.0,False,False,10.745776906971894,1.0,0.0,LOW
777,81.0,96,120.0,76,0.173327377711205,-1.0,False,1.0,False,False,10.745776906971894,1.0,0.0,LOW
778,82.0,96,120.0,85,0.148668725855791,0.0,False,1.0,False,False,10.745776906971894,1.0,0.0,LOW
779,82.0,97,122.0,83,0.177093150507914,1.0,False,2.0,False,False,10.745776906971894,1.0,0.0,LOW
780,83.0,96,119.0,83,0.195242593846134,-1.0,False,-1.0,False,False,11.346266009396022,1.0,0.0,LOW
781,83.0,96,119.0,79,0.1805760046614259,0.0,False,-5.0,False,False,11.346266009396022,1.0,0.0,LOW
782,83.0,96,120.0,75,0.1891999289213443,0.0,False,5.0,False,False,11.346266009396022,1.0,0.0,LOW
783,84.0,96,119.0,86,0.2166982574838095,0.0,False,1.0,False,False,11.346266009396022,1.0,0.0,LOW
784,84.0,96,118.0,80,0.19144103151018,0.0,False,0.0,False,False,11.346266009396022,1.0,0.0,LOW
785,84.0,96,118.0,78,0.1966943803023996,0.0,False,2.0,False,False,11.346266009396022,1.0,0.0,LOW
786,84.0,96,118.0,81,0.1145386800398702,0.0,False,-1.0,False,False,11.346266009396022,1.0,0.0,LOW
787,84.0,96,118.0,84,0.2195849008005236,0.0,False,-1.0,False,False,11.346266009396022,1.0,0.0,LOW
788,84.0,96,119.0,80,0.1955398351154166,0.0,False,-2.0,False,False,11.346266009396022,1.0,0.0,LOW
789,83.0,96,120.0,84,0.2805146490241436,0.0,False,-4.0,False,False,11.346266009396022,1.0,0.0,LOW
790,83.0,96,122.0,83,0.1530217416373021,0.0,False,6.0,False,False,11.346266009396022,1.0,0.0,LOW
791,83.0,96,121.0,77,0.1095852335750242,0.0,False,-1.0,False,False,11.346266009396022,1.0,0.0,LOW
792,83.0,96,121.0,78,0.2309034246965021,0.0,False,0.0,False,False,11.346266009396022,1.0,0.0,LOW
793,83.0,96,120.0,83,0.21732635091565,0.0,False,-4.0,False,False,11.346266009396022,1.0,0.0,LOW
794,83.0,96,119.0,72,0.1495783489734427,0.0,False,1.0,False,False,11.346266009396022,1.0,0.0,LOW
795,83.0,95,118.0,80,0.1235125522497954,-1.0,False,6.0,False,False,13.928015352617521,1.0,0.0,LOW
796,83.0,96,119.0,76,0.2768698365342145,1.0,False,-3.0,False,False,13.928015352617521,1.0,0.0,LOW
797,83.0,96,119.0,79,0.2707055195303391,0.0,False,2.0,False,False,13.928015352617521,1.0,0.0,LOW
798,83.0,96,120.0,79,0.0756271620646935,0.0,False,-2.0,False,False,13.928015352617521,1.0,0.0,LOW
799,83.0,96,122.0,79,0.1770888485371749,0.0,False,0.0,False,False,13.928015352617521,1.0,0.0,LOW
800,83.0,95,122.0,78,0.283209602739195,-1.0,False,3.0,False,False,13.928015352617521,1.0,0.0,LOW
801,83.0,96,121.0,77,0.1761968721111066,1.0,False,-5.0,False,False,13.928015352617521,1.0,0.0,LOW
802,82.0,96,120.0,87,0.1754693882986673,0.0,False,2.0,False,False,13.928015352617521,1.0,0.0,LOW
803,82.0,95,121.0,86,0.1858620336185316,-1.0,False,-1.0,False,False,13.928015352617521,1.0,0.0,LOW
804,82.0,96,120.0,77,0.143955151311592,1.0,False,0.0,False,False,13.928015352617521,1.0,0.0,LOW
805,82.0,96,120.0,85,0.1147612127885978,0.0,False,0.0,False,False,13.928015352617521,1.0,0.0,LOW
806,82.0,96,120.0,79,0.2526273655367375,0.0,False,2.0,False,False,13.928015352617521,1.0,0.0,LOW
807,82.0,95,121.0,80,0.1078531546876162,-1.0,False,-2.0,False,False,13.928015352617521,1.0,0.0,LOW
808,83.0,96,120.0,80,0.2123635726054378,1.0,False,5.0,False,False,13.928015352617521,1.0,0.0,LOW
809,82.0,96,120.0,78,0.2443289746378825,0.0,False,-6.0,False,False,13.928015352617521,1.0,0.0,LOW
810,83.0,96,120.0,83,0.1274386850549421,0.0,False,2.0,False,False,13.928015352617521,1.0,0.0,LOW
811,83.0,95,117.0,80,0.1537865798702464,-1.0,False,-1.0,False,False,13.928015352617521,1.0,0.0,LOW
812,84.0,96,117.0,79,0.2606589594195795,1.0,False,6.0,False,False,13.928015352617521,1.0,0.0,LOW
813,84.0,96,118.0,76,0.226644586011352,0.0,False,-4.0,False,False,13.928015352617521,1.0,0.0,LOW
814,84.0,96,118.0,77,0.1691357146560556,0.0,False,3.0,False,False,13.928015352617521,1.0,0.0,LOW
815,84.0,96,117.0,75,0.2601124501680585,0.0,False,-8.0,False,False,38.3451729005021,1.0,0.0,LOW
816,84.0,96,119.0,80,0.2603267861727151,,False,5.0,False,True,38.3451729005021,1.0,0.0,LOW
817,84.0,96,117.0,76,0.2134526346507853,,False,2.0,False,False,38.3451729005021,1.0,0.0,LOW
818,84.0,96,118.0,79,0.1549919886063168,0.0,False,-2.0,False,False,38.3451729005021,1.0,0.0,LOW
819,86.0,96,117.0,84,0.1793275648264102,0.0,False,3.0,False,False,38.3451729005021,1.0,0.0,LOW
820,87.0,96,119.0,84,0.2143193371977695,0.0,False,-5.0,False,False,38.3451729005021,1.0,0.0,LOW
821,87.0,96,120.0,80,0.1905702585426256,0.0,False,6.0,False,False,38.3451729005021,1.0,0.0,LOW
822,83.0,96,121.0,80,0.2469478589117426,0.0,False,3.0,False,False,38.3451729005021,1.0,0.0,LOW
823,88.0,96,119.0,86,0.1235112959945332,0.0,False,-8.0,False,False,38.3451729005021,1.0,0.0,LOW
824,88.0,96,120.0,82,0.125286823546688,0.0,False,0.0,False,False,38.3451729005021,1.0,0.0,LOW
825,83.0,95,119.0,79,0.2090435555741216,-1.0,False,5.0,False,False,38.3451729005021,1.0,0.0,LOW
826,83.0,95,118.0,76,0.1754227793096547,,False,1.0,False,True,38.3451729005021,1.0,0.0,LOW
827,83.0,95,118.0,81,0.1686475692651129,,False,-6.0,False,True,38.3451729005021,1.0,0.0,LOW
828,83.0,95,118.0,82,0.1115971640412801,,False,0.0,False,False,38.3451729005021,1.0,0.0,LOW
829,83.0,96,116.0,78,0.2009772922399091,,False,0.0,False,True,38.3451729005021,1.0,0.0,LOW
830,81.0,96,117.0,81,0.1973622445999617,,False,-3.0,False,False,38.3451729005021,1.0,0.0,LOW
831,81.0,96,116.0,79,0.232673949097587,0.0,False,1.0,False,False,38.3451729005021,1.0,0.0,LOW
832,81.0,96,116.0,79,0.2034453066560486,0.0,False,0.0,False,False,38.3451729005021,1.0,0.0,LOW
833,82.0,96,118.0,73,0.1933697960879751,,False,1.0,False,True,38.3451729005021,1.0,0.0,LOW
834,84.0,96,121.0,79,0.2588500318395169,,False,2.0,False,False,38.3451729005021,1.0,0.0,LOW
835,84.0,96,121.0,83,0.1343766348275725,0.0,False,1.0,False,False,38.3451729005021,1.0,0.0,LOW
836,85.0,95,121.0,78,0.2268194609423788,-1.0,False,4.0,False,False,38.3451729005021,1.0,0.0,LOW
837,85.0,96,122.0,80,0.1164426417602325,1.0,False,-8.0,False,False,38.3451729005021,1.0,0.0,LOW
838,84.0,95,120.0,78,0.1580819059999596,-1.0,False,6.0,False,False,38.3451729005021,1.0,0.0,LOW
839,84.0,95,119.0,81,0.1393671433688343,0.0,False,-3.0,False,False,38.3451729005021,1.0,0.0,LOW
840,84.0,92,120.0,79,1.2390260298720317,-5.0,True,0.0,False,False,13.804262244180757,0.6,0.0,LOW
841,84.0,89,121.0,77,1.196658391419666,-1.0,False,3.0,False,False,14.399999999999999,0.6,0.4,LOW
842,85.0,89,119.0,84,1.1992537408697868,0.0,False,-6.0,False,False,14.399999999999999,0.6,0.4,LOW
843,86.0,89,119.0,83,1.1445922537129631,0.0,False,5.0,False,False,14.399999999999999,0.6,0.4,LOW
844,86.0,89,118.0,78,1.1849442283027911,0.0,False,-1.0,False,False,14.399999999999999,0.6,0.4,LOW
845,86.0,95,118.0,81,0.1618267348345444,6.0,False,1.0,False,False,38.3451729005021,1.0,0.0,LOW
846,86.0,95,117.0,82,0.2191727507427108,0.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
847,86.0,95,120.0,82,0.1504454432334193,0.0,False,6.0,False,False,26.858077597296393,1.0,0.0,LOW
848,83.0,95,120.0,75,0.2664897182602538,0.0,False,-9.0,False,False,26.858077597296393,1.0,0.0,LOW
849,83.0,96,121.0,83,0.1162209775187952,1.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
850,83.0,95,122.0,78,0.1596740083771719,-1.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
851,83.0,96,122.0,79,0.2838600254983048,1.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
852,83.0,95,121.0,88,0.1782430626018983,-1.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
853,83.0,96,122.0,81,0.1342560667797794,1.0,False,6.0,False,False,26.858077597296393,1.0,0.0,LOW
854,83.0,95,121.0,79,0.2109535781268834,-1.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
855,87.0,95,119.0,73,0.1762303878892729,0.0,False,-6.0,False,False,26.858077597296393,1.0,0.0,LOW
856,84.0,95,118.0,84,0.1582064872190847,0.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
857,84.0,95,118.0,76,0.1452064594600641,0.0,False,4.0,False,False,26.858077597296393,1.0,0.0,LOW
858,86.0,95,118.0,77,0.3384186802812972,0.0,False,-3.0,False,False,26.858077597296393,1.0,0.0,LOW
859,86.0,95,121.0,79,0.1874224049907931,0.0,False,3.0,False,False,26.858077597296393,1.0,0.0,LOW
860,86.0,95,122.0,84,0.1037216319833561,0.0,False,-1.0,False,False,26.858077597296393,1.0,0.0,LOW
861,87.0,95,125.0,82,0.2746854879502767,0.0,False,-5.0,False,False,26.858077597296393,1.0,0.0,LOW
862,86.0,95,124.0,80,0.2305535452555285,0.0,False,9.0,False,False,26.858077597296393,1.0,0.0,LOW
863,84.0,95,122.0,81,0.1616766784490106,0.0,False,1.0,False,False,26.858077597296393,1.0,0.0,LOW
864,86.0,95,121.0,78,0.1533440455656929,0.0,False,-7.0,False,False,26.858077597296393,1.0,0.0,LOW
865,86.0,95,121.0,80,0.2336736398079115,0.0,False,0.0,False,False,26.858077597296393,1.0,0.0,LOW
866,86.0,95,120.0,80,0.1876540836255272,0.0,False,2.0,False,False,26.858077597296393,1.0,0.0,LOW
867,87.0,95,120.0,83,0.1037011090777449,0.0,False,1.0,False,False,26.858077597296393,1.0,0.0,LOW
868,87.0,95,122.0,83,0.2893619982302334,0.0,False,1.0,False,False,26.858077597296393,1.0,0.0,LOW
869,87.0,95,122.0,81,0.1783004768892021,0.0,False,4.0,False,False,26.858077597296393,1.0,0.0,LOW
870,85.0,95,123.0,79,0.2747785868241213,0.0,False,-7.0,False,False,26.858077597296393,1.0,0.0,LOW
871,84.0,95,123.0,82,0.2639217478982857,0.0,False,-2.0,False,False,16.037481187141932,1.0,0.0,LOW
872,84.0,95,123.0,80,0.1499495227758593,0.0,False,-1.0,False,False,16.037481187141932,1.0,0.0,LOW
873,84.0,95,123.0,77,0.2516594932181574,0.0,False,2.0,False,False,16.037481187141932,1.0,0.0,LOW
874,84.0,95,122.0,79,0.1674278725068159,0.0,False,2.0,False,False,16.037481187141932,1.0,0.0,LOW
875,86.0,94,122.0,80,0.1066649706598029,-1.0,False,5.0,False,False,16.037481187141932,1.0,0.0,LOW
876,86.0,95,120.0,83,0.1787700916988928,1.0,False,-7.0,False,False,16.037481187141932,1.0,0.0,LOW
877,87.0,94,120.0,79,0.2198818750888139,-1.0,False,3.0,False,False,16.037481187141932,1.0,0.0,LOW
878,87.0,95,119.0,76,0.1768631676001831,1.0,False,-1.0,False,False,16.037481187141932,1.0,0.0,LOW
879,87.0,95,119.0,80,0.1846475829537449,0.0,False,4.0,False,False,16.037481187141932,1.0,0.0,LOW
880,86.0,95,118.0,80,0.2571783022464307,0.0,False,4.0,False,False,16.037481187141932,1.0,0.0,LOW
881,89.0,95,120.0,81,0.2053246990145046,0.0,False,-9.0,False,False,16.037481187141932,1.0,0.0,LOW
882,88.0,95,119.0,83,0.1578350844357524,0.0,False,0.0,False,False,16.037481187141932,1.0,0.0,LOW
883,88.0,95,119.0,83,0.2351015161833663,,False,4.0,False,True,16.037481187141932,1.0,0.0,LOW
884,88.0,95,119.0,78,0.2098837783477122,,False,-1.0,False,False,16.037481187141932,1.0,0.0,LOW
885,88.0,95,119.0,78,0.0739197599268978,0.0,False,4.0,False,False,16.037481187141932,1.0,0.0,LOW
886,88.0,95,120.0,77,0.2214176456885724,0.0,False,-4.0,False,False,16.037481187141932,1.0,0.0,LOW
887,88.0,94,120.0,82,0.219591435385805,-1.0,False,-3.0,False,False,16.037481187141932,1.0,0.0,LOW
888,88.0,95,121.0,84,0.201006056479043,1.0,False,3.0,False,False,16.037481187141932,1.0,0.0,LOW
889,88.0,95,120.0,79,0.2445850290534788,0.0,False,2.0,False,False,16.037481187141932,1.0,0.0,LOW
890,89.0,95,120.0,79,0.1663803207836749,0.0,False,-1.0,False,False,16.037481187141932,1.0,0.0,LOW
891,90.0,95,119.0,84,0.216824989441045,0.0,False,-1.0,False,False,16.037481187141932,1.0,0.0,LOW
892,90.0,95,119.0,82,0.1216520314416323,0.0,False,2.0,False,False,16.037481187141932,1.0,0.0,LOW
893,90.0,95,120.0,81,0.2203545191699416,0.0,False,0.0,False,False,16.037481187141932,1.0,0.0,LOW
894,90.0,95,121.0,76,0.2976529847769948,0.0,False,1.0,False,False,16.037481187141932,1.0,0.0,LOW
895,89.0,95,122.0,82,0.1502571823766229,0.0,False,-2.0,False,False,16.037481187141932,1.0,0.0,LOW
896,89.0,95,120.0,77,0.1620098934006112,0.0,False,-3.0,False,False,13.076976595195728,1.0,0.0,LOW
897,87.0,94,119.0,77,0.1644992278554224,-1.0,False,1.0,False,False,13.076976595195728,1.0,0.0,LOW
898,87.0,95,117.0,79,0.2064999112900797,1.0,False,4.0,False,False,13.076976595195728,1.0,0.0,LOW
899,87.0,95,116.0,78,0.1468481863573141,0.0,False,-6.0,False,False,13.076976595195728,1.0,0.0,LOW
900,87.0,95,114.0,79,0.221062368934549,0.0,False,3.0,False,False,13.672758354560779,1.0,0.0,LOW
901,87.0,95,116.0,76,0.2423419972734583,0.0,False,-2.0,False,False,13.672758354560779,1.0,0.0,LOW
902,88.0,95,117.0,83,0.2267173606726892,0.0,False,1.0,False,False,13.672758354560779,1.0,0.0,LOW
903,87.0,95,118.0,83,0.1115792287180963,0.0,False,4.0,False,False,13.672758354560779,1.0,0.0,LOW
904,87.0,95,120.0,74,0.2497583832579303,0.0,False,-3.0,False,False,13.672758354560779,1.0,0.0,LOW
905,88.0,95,121.0,83,0.246868370712684,0.0,False,-1.0,False,False,13.672758354560779,1.0,0.0,LOW
906,88.0,95,122.0,78,0.2415080686173152,0.0,False,-4.0,False,False,13.672758354560779,1.0,0.0,LOW
907,89.0,95,122.0,83,0.2186421124327912,0.0,False,7.0,False,False,13.672758354560779,1.0,0.0,LOW
908,89.0,95,120.0,80,0.2110094657102566,0.0,False,-1.0,False,False,13.672758354560779,1.0,0.0,LOW
909,89.0,95,121.0,80,0.2516194699063198,0.0,False,5.0,False,False,13.672758354560779,1.0,0.0,LOW
910,88.0,94,120.0,79,0.2961756743801727,-1.0,False,-8.0,False,False,13.672758354560779,1.0,0.0,LOW
911,88.0,95,119.0,84,0.1523479768317575,1.0,False,2.0,False,False,13.672758354560779,1.0,0.0,LOW
912,88.0,95,118.0,76,0.2539062697897386,0.0,False,0.0,False,False,13.672758354560779,1.0,0.0,LOW
913,88.0,94,119.0,82,0.1956891450996273,-1.0,False,4.0,False,False,13.672758354560779,1.0,0.0,LOW
914,88.0,95,117.0,83,0.19351634739857,1.0,False,-5.0,False,False,13.672758354560779,1.0,0.0,LOW
915,88.0,94,118.0,82,0.123173465480898,-1.0,False,1.0,False,False,13.672758354560779,1.0,0.0,LOW
916,88.0,95,119.0,87,0.1857605295242302,1.0,False,1.0,False,False,13.672758354560779,1.0,0.0,LOW
917,88.0,95,118.0,78,0.1501367521015792,0.0,False,-1.0,False,False,13.672758354560779,1.0,0.0,LOW
918,88.0,94,119.0,83,0.1768072785247027,-1.0,False,-2.0,False,False,13.672758354560779,1.0,0.0,LOW
919,88.0,95,120.0,80,0.1450906808110925,1.0,False,2.0,False,False,13.672758354560779,1.0,0.0,LOW
920,88.0,95,120.0,84,0.1775545806343497,0.0,False,3.0,False,False,13.672758354560779,1.0,0.0,LOW
921,88.0,94,122.0,80,0.1796944821488298,-1.0,False,-6.0,False,False,13.672758354560779,1.0,0.0,LOW
922,88.0,94,123.0,79,0.20483774592194,0.0,False,3.0,False,False,13.672758354560779,1.0,0.0,LOW
923,86.0,95,125.0,84,0.1192625068854334,1.0,False,-2.0,False,False,13.672758354560779,1.0,0.0,LOW
924,86.0,95,123.0,79,0.1277240926127338,0.0,False,6.0,False,False,13.672758354560779,1.0,0.0,LOW
925,86.0,94,123.0,76,0.2180957135365263,-1.0,False,-9.0,False,False,13.672758354560779,1.0,0.0,LOW
926,89.0,95,121.0,78,0.160128094146495,1.0,False,3.0,False,False,13.672758354560779,1.0,0.0,LOW
927,88.0,95,120.0,82,0.2537264895114965,0.0,False,3.0,False,False,13.672758354560779,1.0,0.0,LOW
928,88.0,94,119.0,84,0.2112634861007523,,False,4.0,False,True,13.672758354560779,1.0,0.0,LOW
929,89.0,94,121.0,80,0.2303381075103203,,False,-5.0,False,False,13.672758354560779,1.0,0.0,LOW
930,88.0,95,121.0,84,0.2705346160210448,1.0,False,-1.0,False,False,13.672758354560779,1.0,0.0,LOW
931,87.0,95,120.0,76,0.1845144594096713,0.0,False,7.0,False,False,11.35057983419449,1.0,0.0,LOW
932,87.0,95,121.0,79,0.1712756647291862,0.0,False,-10.0,False,False,11.35057983419449,1.0,0.0,LOW
933,87.0,94,120.0,79,0.2435851292799407,-1.0,False,-2.0,False,False,11.35057983419449,1.0,0.0,LOW
934,85.0,95,120.0,80,0.2254756781964843,1.0,False,8.0,False,False,11.35057983419449,1.0,0.0,LOW
935,87.0,94,119.0,80,0.1906334845089349,-1.0,False,-3.0,False,False,31.776117625733914,1.0,0.0,LOW
936,89.0,94,120.0,82,0.2695728983477971,0.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
937,87.0,94,120.0,79,0.1893877845080034,0.0,False,6.0,False,False,31.776117625733914,1.0,0.0,LOW
938,87.0,95,120.0,80,0.201638681877789,1.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
939,89.0,95,121.0,80,0.2010611325417129,0.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
940,89.0,94,120.0,77,0.1532703052550764,-1.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
941,88.0,94,120.0,80,0.2038792694743195,0.0,False,6.0,False,False,31.776117625733914,1.0,0.0,LOW
942,91.0,94,119.0,80,0.2698380088699246,0.0,False,0.0,False,False,31.776117625733914,1.0,0.0,LOW
943,91.0,94,120.0,80,0.2222484157688088,0.0,False,-3.0,False,False,31.776117625733914,1.0,0.0,LOW
944,88.0,93,119.0,80,0.2015531713199465,-1.0,False,6.0,False,False,31.776117625733914,1.0,0.0,LOW
945,87.0,94,120.0,80,0.1919116359417165,1.0,False,-8.0,False,False,31.776117625733914,1.0,0.0,LOW
946,87.0,94,121.0,79,0.2165433514203175,0.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
947,87.0,94,121.0,84,0.2374883314244592,0.0,False,3.0,False,False,31.776117625733914,1.0,0.0,LOW
948,88.0,94,121.0,76,0.2304619415444876,0.0,False,2.0,False,False,31.776117625733914,1.0,0.0,LOW
949,89.0,94,122.0,78,0.183406756908901,0.0,False,1.0,False,False,31.776117625733914,1.0,0.0,LOW
950,89.0,95,123.0,88,0.2162390797055057,1.0,False,-2.0,False,False,31.776117625733914,1.0,0.0,LOW
951,90.0,95,121.0,77,0.2239969870574139,0.0,False,2.0,False,False,31.776117625733914,1.0,0.0,LOW
952,89.0,94,122.0,76,0.1496402506236511,-1.0,False,-5.0,False,False,31.776117625733914,1.0,0.0,LOW
953,90.0,94,120.0,82,0.2084115270591847,0.0,False,8.0,False,False,31.776117625733914,1.0,0.0,LOW
954,90.0,94,119.0,74,0.0919348056848819,0.0,False,-4.0,False,False,31.776117625733914,1.0,0.0,LOW
955,91.0,94,118.0,79,0.2241266854910592,0.0,False,4.0,False,False,31.776117625733914,1.0,0.0,LOW
956,91.0,94,119.0,86,0.233017152728134,0.0,False,-3.0,False,False,31.776117625733914,1.0,0.0,LOW
957,91.0,94,119.0,75,0.237377306289323,0.0,False,1.0,False,False,31.776117625733914,1.0,0.0,LOW
958,91.0,94,119.0,74,0.1802476573915216,0.0,False,0.0,False,False,31.776117625733914,1.0,0.0,LOW
959,91.0,94,121.0,76,0.2154523417512017,0.0,False,0.0,False,False,31.776117625733914,1.0,0.0,LOW
960,91.0,91,120.0,83,1.2262242275969912,-6.0,True,0.0,False,False,14.399999999999999,0.6,0.4,LOW
961,91.0,88,121.0,83,1.2257150177344958,0.0,False,2.0,False,False,14.399999999999999,0.6,0.4,LOW
962,91.0,88,121.0,78,1.1535679003586048,0.0,False,-3.0,False,False,14.399999999999999,0.6,0.4,LOW
963,92.0,88,121.0,82,1.161992516856411,0.0,False,2.0,False,False,14.399999999999999,0.6,0.4,LOW
964,90.0,88,120.0,84,1.2105720925566543,0.0,False,-3.0,False,False,14.399999999999999,0.6,0.4,LOW
965,92.0,94,120.0,85,0.1249598992368912,6.0,False,5.0,False,False,31.776117625733914,1.0,0.0,LOW
966,90.0,94,121.0,79,0.1838462128661487,0.0,False,-6.0,False,False,28.829555089415535,1.0,0.0,LOW
